@RELATION browserninja.website
@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@DATA
http://wwatana.be/mobile/topsites/m.ebay.com/,656,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/656.png,-1,8,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[34],null,/body[2]/img[34],-1.0,-1,7,-1,3633,-1,0,-1,0,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,655,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/655.png,-1,7,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[33],null,/body[2]/img[33],-1.0,-1,6,-1,3633,-1,8,-1,3633,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,654,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/654.png,-1,6,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[32],null,/body[2]/img[32],-1.0,-1,5,-1,3633,-1,7,-1,3633,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,653,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/653.png,-1,5,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[31],null,/body[2]/img[31],-1.0,-1,4,-1,3633,-1,6,-1,3633,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,652,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/652.png,-1,4,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[30],null,/body[2]/img[30],-1.0,-1,3,-1,3633,-1,5,-1,3633,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,651,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/651.png,-1,3,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[29],null,/body[2]/img[29],-1.0,-1,2,-1,3633,-1,4,-1,3633,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,650,IMG,0,0,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,3.0,null,results/motog4/650.png,-1,2,-1,3633,-1,1,-1,1,-1,0,-1,0,-1.0,-1.0,-1,1080,-1,360,/body[2]/img[28],null,/body[2]/img[28],-1.0,-1,1,-1,3633,-1,3,-1,3633,-1,0,null,"Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,649,IMG,0,0,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,3.0,results/iphone8/649.png,results/motog4/649.png,1,1,3711,3633,1,1,1,1,0,0,0,0,15.0,1.0,750,1080,375,360,/body[2]/img[27],/body[2]/img[27],/body[2]/img[27],0.0,0,0,0,0,0,2,0,3633,0,0,"Market Sans","Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,643,IMG,0,0,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,3.0,results/iphone8/643.png,results/motog4/643.png,1,1,3711,3633,1,1,1,1,0,0,0,0,15.0,1.0,750,1080,375,360,/body[2]/img[21],/body[2]/img[21],/body[2]/img[21],0.0,0,0,0,0,0,0,0,0,0,0,"Market Sans","Market Sans"
http://wwatana.be/mobile/topsites/m.ebay.com/,640,IMG,0,0,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,3.0,results/iphone8/640.png,results/motog4/640.png,0,0,3711,3633,1,1,1,1,0,0,0,0,0.0,0.0,750,1080,375,360,/body[2]/img[18],/body[2]/img[18],/body[2]/img[18],0.0,0,0,0,0,0,0,0,0,0,0,"Market Sans","Market Sans"
