@RELATION browserninja.website
@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@DATA
http://wwatana.be/mobile/mobile/201701/18/1.html,53,OL,0,24,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/53.png,results/iphonese/53.png,0,0,1474,1477,25,25,230,230,0,0,1368,1371,63168.0,318.8,750,640,375,320,/body[2]/div[7]/ul[4]/ol[5],/body[2]/div[7]/ul[4]/ol[5],/body[2]/div[7]/ul[4]/ol[5],0.8,0,0,1449,1452,0,0,0,0,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,52,OL,0,27,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/52.png,results/iphonese/52.png,0,0,1449,1452,25,25,230,230,0,0,1368,1371,68055.0,584.7,750,640,375,320,/body[2]/div[7]/ul[4]/ol[4],/body[2]/div[7]/ul[4]/ol[4],/body[2]/div[7]/ul[4]/ol[4],0.8,0,0,1424,1427,0,0,1474,1477,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,51,OL,0,12,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/51.png,results/iphonese/51.png,0,0,1424,1427,25,25,230,230,0,0,1368,1371,32001.0,286.7,750,640,375,320,/body[2]/div[7]/ul[4]/ol[3],/body[2]/div[7]/ul[4]/ol[3],/body[2]/div[7]/ul[4]/ol[3],0.6,0,0,1399,1402,0,0,1449,1452,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,50,OL,0,9,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/50.png,results/iphonese/50.png,0,0,1399,1402,25,25,230,230,0,0,1368,1371,23397.0,215.7,750,640,375,320,/body[2]/div[7]/ul[4]/ol[2],/body[2]/div[7]/ul[4]/ol[2],/body[2]/div[7]/ul[4]/ol[2],0.3,0,0,1368,1371,0,0,1424,1427,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,49,P,0,14,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/49.png,results/iphonese/49.png,40,40,1368,1371,20,20,190,190,0,0,1368,1371,66156.0,439.4,750,640,375,320,/body[2]/div[7]/ul[4]/ol[1]/p[1],/body[2]/div[7]/ul[4]/ol[1]/p[1],/body[2]/div[7]/ul[4]/ol[1]/p[1],1.0,0,0,1153,1155,0,0,1399,1402,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,48,OL,1,41,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,null,null,0,0,1368,1371,20,20,230,230,0,0,1368,1371,0.0,0.0,750,640,375,320,/body[2]/div[7]/ul[4]/ol[1],/body[2]/div[7]/ul[4]/ol[1],/body[2]/div[7]/ul[4]/ol[1],0.0,0,0,1153,1155,0,0,1399,1402,0,0,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,47,UL,6,164,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,null,null,0,0,1368,1371,151,151,230,230,0,0,687,690,0.0,0.0,750,640,375,320,/body[2]/div[7]/ul[4],/body[2]/div[7]/ul[4],/body[2]/div[7]/ul[4],0.0,0,0,1153,1155,0,0,0,0,6,6,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,46,OL,0,18,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/46.png,results/iphonese/46.png,0,0,1319,1321,25,25,250,250,0,0,1153,1155,51792.0,445.8,750,640,375,320,/body[2]/div[7]/ul[3]/ol[7],/body[2]/div[7]/ul[3]/ol[7],/body[2]/div[7]/ul[3]/ol[7],0.9,0,0,1294,1296,0,0,1368,1371,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,45,OL,0,17,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/45.png,results/iphonese/45.png,0,0,1294,1296,25,25,250,250,0,0,1153,1155,46521.0,435.1,750,640,375,320,/body[2]/div[7]/ul[3]/ol[6],/body[2]/div[7]/ul[3]/ol[6],/body[2]/div[7]/ul[3]/ol[6],0.6,0,0,1269,1271,0,0,1319,1321,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
http://wwatana.be/mobile/mobile/201701/18/1.html,44,OL,0,17,"iOS 12.1 - Safari -- iOS - iPhone 8","iOS 12.1 - Safari -- iOS - iPhoneSE",null,null,2.0,2.0,results/iphone8/44.png,results/iphonese/44.png,0,0,1269,1271,25,25,250,250,0,0,1153,1155,50928.0,327.4,750,640,375,320,/body[2]/div[7]/ul[3]/ol[5],/body[2]/div[7]/ul[3]/ol[5],/body[2]/div[7]/ul[3]/ol[5],1.0,0,0,1244,1246,0,0,1294,1296,1,1,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular
