@RELATION browserninja.website
@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@DATA
http://wwatana.be/mobile/mobile/201701/09/us/index.html,159,P,0,14,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,results/iphone8/159.png,results/motog4/159.png,35,35,1660,1653,18,16,385,370,-5,-5,1660,1653,203301.0,347.6,750,1080,460,446,/body[2]/div[5]/ul[3]/p[1],/body[2]/div[5]/ul[3]/p[1],/body[2]/div[5]/ul[3]/p[1],0.0,-5,-5,1620,1618,0,0,0,0,1,1,helvetica,helvetica
http://wwatana.be/mobile/mobile/201701/09/us/index.html,158,UL,1,23,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,null,null,-5,-5,1660,1653,18,16,425,410,-5,-5,1352,1352,0.0,0.0,750,1080,460,446,/body[2]/div[5]/ul[3],/body[2]/div[5]/ul[3],/body[2]/div[5]/ul[3],0.0,-5,-5,1620,1618,0,0,0,0,2,2,helvetica,helvetica
http://wwatana.be/mobile/mobile/201701/09/us/index.html,157,OPTION,0,7,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,2.4,null,results/motog4/157.png,-1,0,-1,0,-1,1,-1,4,-1,35,-1,1618,-1.0,-1.0,-1,1080,-1,446,/body[2]/div[5]/ul[2]/select[1]/option[2],null,/body[2]/div[5]/ul[2]/select[1]/option[2],-1.0,-1,0,-1,0,-1,-5,-1,1653,-1,1,null,Arial
http://wwatana.be/mobile/mobile/201701/09/us/index.html,156,OPTION,0,9,"null","Android null - Chrome -- Android - MotoG4",null,null,-1.0,2.4,null,results/motog4/156.png,-1,0,-1,0,-1,1,-1,4,-1,35,-1,1618,-1.0,-1.0,-1,1080,-1,446,/body[2]/div[5]/ul[2]/select[1]/option[1],null,/body[2]/div[5]/ul[2]/select[1]/option[1],-1.0,-1,-5,-1,1352,-1,0,-1,0,-1,1,null,Arial
http://wwatana.be/mobile/mobile/201701/09/us/index.html,155,SELECT,2,95,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,null,null,37,35,1622,1618,20,19,102,98,-5,-5,1620,1618,0.0,0.0,750,1080,460,446,/body[2]/div[5]/ul[2]/select[1],/body[2]/div[5]/ul[2]/select[1],/body[2]/div[5]/ul[2]/select[1],0.0,-5,-5,1352,1352,-5,-5,1660,1653,3,3,Helvetica,Arial
http://wwatana.be/mobile/mobile/201701/09/us/index.html,154,UL,3,150,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,null,null,-5,-5,1620,1618,24,19,425,410,-5,-5,1352,1352,0.0,0.0,750,1080,460,446,/body[2]/div[5]/ul[2],/body[2]/div[5]/ul[2],/body[2]/div[5]/ul[2],0.0,-5,-5,1352,1352,-5,-5,1660,1653,2,2,helvetica,helvetica
http://wwatana.be/mobile/mobile/201701/09/us/index.html,153,A,0,19,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,results/iphone8/153.png,results/motog4/153.png,203,196,1587,1585,19,18,133,133,203,196,1588,1586,1266497.0,2527.0,750,1080,460,446,/body[2]/div[5]/ul[1]/li[13]/a[1],/body[2]/div[5]/ul[1]/li[13]/a[1],/body[2]/div[5]/ul[1]/li[13]/a[1],1.0,35,35,1572,1570,-5,-5,1620,1618,1,1,helvetica,helvetica
http://wwatana.be/mobile/mobile/201701/09/us/index.html,152,LI,1,34,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,null,null,203,196,1588,1586,16,16,154,148,-5,-5,1352,1352,0.0,0.0,750,1080,460,446,/body[2]/div[5]/ul[1]/li[13],/body[2]/div[5]/ul[1]/li[13],/body[2]/div[5]/ul[1]/li[13],0.0,35,35,1572,1570,-5,-5,1620,1618,0,0,helvetica,helvetica
http://wwatana.be/mobile/mobile/201701/09/us/index.html,151,A,0,23,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,results/iphone8/151.png,results/motog4/151.png,35,35,1571,1569,35,34,106,104,35,35,1572,1570,1593540.0,11692.7,750,1080,460,446,/body[2]/div[5]/ul[1]/li[12]/a[1],/body[2]/div[5]/ul[1]/li[12]/a[1],/body[2]/div[5]/ul[1]/li[12]/a[1],1.0,203,196,1541,1539,203,196,1588,1586,1,1,helvetica,helvetica
http://wwatana.be/mobile/mobile/201701/09/us/index.html,150,LI,1,38,"iOS 12.1 - Safari -- iOS - iPhone 8","Android null - Chrome -- Android - MotoG4",null,null,2.0,2.4,null,null,35,35,1572,1570,32,32,154,148,-5,-5,1352,1352,0.0,0.0,750,1080,460,446,/body[2]/div[5]/ul[1]/li[12],/body[2]/div[5]/ul[1]/li[12],/body[2]/div[5]/ul[1]/li[12],0.0,203,196,1541,1539,203,196,1588,1586,0,0,helvetica,helvetica
